id,contract_number,card_type,plastic_status,virtual_status,credit_limit,sempli_score,workflow_id,workflow_type,status,rejection_reason,created_at,acquisition_channel,company_type,business_dni_type,business_website,employees_range,business_foundation_year,economic_activity,city,department,bureau_type,bureau_mean_age,bureau_score,banked_type1,banked_type2,hard_credit_check,number_saving_accounts,number_saving_accounts_alert,bureau_debt,bureau_debt_default,number_current_loans,number_current_loans_default,max_vector_24m,current_vector,max_vector_3m,max_vector_6m,max_vector_12m,sherlock_anomaly,sherlock_distrust,sherlock_operator,sherlock_line_start_date,sherlock_line_state,sherlock_reactivate,sherlock_banked,sherlock_collection,sherlock_collection_perc,sherlock_collection_no_telcos_perc,emailage_ipaddress,emailage_ipcity,emailage_ipcountry,emailage_ipregion,emailage_eascore,credit_study_income,onboarding_income,dian_income,lc_judicial_proceedings_against,number_shareholders,tier,os,economic_activity_description,economic_activity_group,number_employees,mora_ultimos_6meses,moroso
42,20,BUSINESS,ACTIVE,ACTIVE,20000,,149,FAMILY_AND_FRIENDS,SUCCESS,,2021-09-10 10:59:24,FRIEND_OR_COLLEAGUE,SAS,NIT,,,,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,0,0
25,12,PROFESSIONAL,LOST,LOST,10000,,109,FAMILY_AND_FRIENDS,SUCCESS,,2021-07-26 8:13:28,COMMUNICATION_MEDIA,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
125,77,PROFESSIONAL,SECURITY_LOCKED,SECURITY_LOCKED,10000,,258,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-14 14:30:36,FRIEND_OR_COLLEAGUE,,CC,,,,,Retiro,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,100,1
25,12,PROFESSIONAL,ACTIVE,ACTIVE,10000,,109,FAMILY_AND_FRIENDS,SUCCESS,,2021-07-26 8:13:28,COMMUNICATION_MEDIA,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
96,69,PROFESSIONAL,ACTIVE,ACTIVE,10000,,216,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-08 16:49:54,FRIEND_OR_COLLEAGUE,,CC,,,,,Bello,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
68,39,PROFESSIONAL,ACTIVE,ACTIVE,20000,,179,FAMILY_AND_FRIENDS,SUCCESS,,2021-09-23 11:12:26,FRIEND_OR_COLLEAGUE,,CC,,,,,Sabaneta,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
24,11,PROFESSIONAL,ACTIVE,ACTIVE,20000,,105,FAMILY_AND_FRIENDS,SUCCESS,,2021-07-24 12:23:18,FRIEND_OR_COLLEAGUE,,CC,,,,,Bogotá D.C.,"Bogotá, d. c.",experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1
72,47,PROFESSIONAL,ACTIVE,ACTIVE,5000,,183,FAMILY_AND_FRIENDS,SUCCESS,,2021-09-24 11:47:39,FRIEND_OR_COLLEAGUE,,CC,,,,,Bello,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,27,1
164,102,BUSINESS,ACTIVE,ACTIVE,10000,,317,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-26 9:35:09,FRIEND_OR_COLLEAGUE,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,1,0
135,87,PROFESSIONAL,CANCELED,CANCELED,10000,,278,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-19 12:38:42,FRIEND_OR_COLLEAGUE,,CC,,,,,Bello,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,498,1
159,99,BUSINESS,CANCELED,CANCELED,10000,,312,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-25 10:59:16,FRIEND_OR_COLLEAGUE,SAS,NIT,,,,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,0
138,92,BUSINESS,ACTIVE,ACTIVE,5000,,294,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-20 22:30:28,SOCIAL_NETWORKS,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,0,0
132,83,PROFESSIONAL,ACTIVE,ACTIVE,5000,,273,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-17 14:32:46,FRIEND_OR_COLLEAGUE,,CC,,,,,Girardota,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
160,100,BUSINESS,CANCELED,CANCELED,20000,,313,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-25 14:42:07,CREDIT_PROFESSIONAL_CONTACT,SAS,NIT,www.greengold.com.co,,2019,42,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Alimentos y canasta familiar,COMERCIO,,181,1
134,85,PROFESSIONAL,ACTIVE,ACTIVE,5000,,275,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-18 16:01:16,FRIEND_OR_COLLEAGUE,,CC,,,,,Bogotá D.C.,"Bogotá, d. c.",experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
136,96,BUSINESS,ACTIVE,ACTIVE,30000,,289,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-20 12:48:09,FRIEND_OR_COLLEAGUE,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,0,0
155,97,PROFESSIONAL,CANCELED,CANCELED,5000,,307,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-22 14:16:28,SOCIAL_NETWORKS,,CC,,,,,Cúcuta,Norte de santander,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,467,1
167,105,PROFESSIONAL,ACTIVE,ACTIVE,30000,,320,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-26 15:22:54,FRIEND_OR_COLLEAGUE,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
152,94,BUSINESS,ACTIVE,ACTIVE,5000,,302,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-21 17:27:28,INTERNET,SAS,NIT,,,2019,45,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Tecnología y suministros para empresa y hogar,COMERCIO,,0,0
146,93,BUSINESS,ACTIVE,ACTIVE,7000,,297,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-21 16:27:31,REFERRER,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,38,1
189,112,BUSINESS,ACTIVE,ACTIVE,5000,,337,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 14:08:12,SOCIAL_NETWORKS,SAS,NIT,https://mosscreativo.com/,,2020,37,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Publicidad,SERVICIOS,,3,0
172,108,BUSINESS,ACTIVE,ACTIVE,10000,,326,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 12:59:25,SOCIAL_NETWORKS,SAS,NIT,www.glub.co,,2019,45,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Tecnología y suministros para empresa y hogar,COMERCIO,,1,0
133,84,PROFESSIONAL,ACTIVE,ACTIVE,10000,,274,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-17 15:12:36,FRIEND_OR_COLLEAGUE,,CC,,,,,Bogotá D.C.,"Bogotá, d. c.",experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
191,111,BUSINESS,ACTIVE,ACTIVE,5000,,339,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 14:13:40,EVENTS,SAS,NIT,www.epica.ai,,2016,40,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Software y servicios de internet,SERVICIOS,,61,1
188,110,BUSINESS,ACTIVE,ACTIVE,2000,,336,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 14:04:14,SOCIAL_NETWORKS,SAS,NIT,www.esforzaitaly.com,,2015,26,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Materiales para construcción,MANUFACTURA,,1,0
140,98,BUSINESS,ACTIVE,ACTIVE,20000,,310,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-21 6:51:07,FRIEND_OR_COLLEAGUE,SAS,NIT,,,,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,0,0
225,128,BUSINESS,ACTIVE,ACTIVE,2000,,371,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-28 14:48:37,COMMERCIAL_ALLY,SAS,NIT,www.fssinter.com,,2012,24,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,"Manufactura de materiales (metal, cemento, vidrio, acero, plástico, caucho)",MANUFACTURA,,3,0
131,88,PROFESSIONAL,ACTIVE,ACTIVE,5000,,272,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-16 11:57:25,FRIEND_OR_COLLEAGUE,,CC,,,,,Envigado,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
217,124,BUSINESS,CANCELED,CANCELED,2000,,365,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-28 11:46:09,NEWSPAPERS,SAS,NIT,http://www.fuinco.com.co/,,2017,24,Soacha,Cundinamarca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,"Manufactura de materiales (metal, cemento, vidrio, acero, plástico, caucho)",MANUFACTURA,,303,1
165,103,BUSINESS,ACTIVE,ACTIVE,10000,,318,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-26 10:08:18,REFERRER,SAS,NIT,,,,,Pereira,Risaralda,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,6,0
238,137,BUSINESS,CANCELED,CANCELED,2000,,385,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-29 15:43:16,COMMUNICATION_MEDIA,SAS,NIT,,,2020,,Cali,Valle del cauca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,212,1
196,115,BUSINESS,CANCELED,CANCELED,5000,,343,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 15:42:55,INTERNET,SAS,NIT,https://traguatan.com,,2017,45,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Tecnología y suministros para empresa y hogar,COMERCIO,,16,1
219,135,BUSINESS,ACTIVE,ACTIVE,2000,,367,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-28 12:54:33,INTERNET_ADD,SAS,NIT,www.bioplaza.com.co,,2018,20,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Alimentos y bebidas,MANUFACTURA,,5,0
173,126,BUSINESS,ACTIVE,ACTIVE,5000,,327,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 13:06:13,SOCIAL_NETWORKS,SAS,NIT,www.caftecnologia.com,,2018,45,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Tecnología y suministros para empresa y hogar,COMERCIO,,0,0
169,149,PROFESSIONAL,PENDING_ACTIVATION,ACTIVE,5000,,323,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 11:05:25,FRIEND_OR_COLLEAGUE,,CC,,,,,Sabaneta,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
207,119,BUSINESS,ACTIVE,ACTIVE,10000,,354,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 18:10:44,GOOGLE_SEARCH,SAS,NIT,www.loadtime.com.co,,2007,41,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Transporte y Logística,SERVICIOS,,63,1
208,120,BUSINESS,PREVENTIVELY_LOCKED,PREVENTIVELY_LOCKED,10000,,355,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 21:22:32,SOCIAL_NETWORKS,SAS,NIT,www.reset.net.co,,2017,45,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Tecnología y suministros para empresa y hogar,COMERCIO,,229,1
216,132,BUSINESS,ACTIVE,ACTIVE,5000,,364,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-28 10:59:23,FRIEND_OR_COLLEAGUE,SAS,NIT,https://solucionesteslasas.com/,,2016,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,11,0
227,127,PROFESSIONAL,ACTIVE,ACTIVE,20000,,373,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-28 15:53:16,FRIEND_OR_COLLEAGUE,,CC,,,,,Envigado,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,3,0
235,150,BUSINESS,ACTIVE,ACTIVE,2000,,380,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-29 11:46:23,SOCIAL_NETWORKS,SAS,NIT,www.fifocolombia.com.co,,2018,43,Cota,Cundinamarca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,"Hogar, muebles, electrodomésticos y accesorios",COMERCIO,,#N/A,#N/A
201,148,BUSINESS,ACTIVE,ACTIVE,9000,,348,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 16:16:12,INTERNET,SAS,NIT,www.binary.es,,2016,40,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Software y servicios de internet,SERVICIOS,,0,0
190,147,BUSINESS,ACTIVE,ACTIVE,10000,,338,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 14:08:50,INTERNET,SAS,NIT,www.greencrop.com.co,,2017,42,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Alimentos y canasta familiar,COMERCIO,,0,0
185,118,BUSINESS,ACTIVE,ACTIVE,2000,,333,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 13:45:26,INTERNET,SAS,NIT,www.acegingenieria.com,,2018,26,Cali,Valle del cauca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Materiales para construcción,MANUFACTURA,,30,1
236,133,BUSINESS,ACTIVE,ACTIVE,2000,,381,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-29 12:05:59,COMMERCIAL_ALLY,SAS,NIT,www.puxles.com,,2014,40,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Software y servicios de internet,SERVICIOS,,25,1
214,122,BUSINESS,ACTIVE,ACTIVE,5000,,363,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-28 8:46:49,SOCIAL_NETWORKS,OTHER,NIT,www.dayclean.com.co,,2006,25,Cota,Cundinamarca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Manufactura y procesamiento de químicos,MANUFACTURA,,90,1
237,144,BUSINESS,ACTIVE,ACTIVE,5000,,384,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-29 14:32:20,FRIEND_OR_COLLEAGUE,SAS,NIT,,,2020,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,32,1
218,143,BUSINESS,ACTIVE,ACTIVE,2000,,366,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-28 12:21:27,INTERNET,SAS,NIT,Www.globofiestapyp.com,,2020,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,45,1
228,136,PROFESSIONAL,ACTIVE,ACTIVE,5000,,383,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-28 17:08:05,SOCIAL_NETWORKS,,CC,,,,,Villavicencio,Meta,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,3,0
177,131,BUSINESS,ACTIVE,ACTIVE,5000,,331,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 13:31:51,COMMERCIAL_ALLY,SAS,NIT,www.solesas.com.co,,2013,36,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,Ingeniería,SERVICIOS,,1,0
230,145,BUSINESS,STOLEN,STOLEN,5000,,375,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-28 18:23:02,SOCIAL_NETWORKS,SAS,NIT,Www.globalvisas.co,,2017,33,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Consultoría empresarial,SERVICIOS,,13,0
226,125,BUSINESS,ACTIVE,ACTIVE,10000,,372,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-28 15:29:23,REFERRER,SAS,NIT,www.bemus.com.co,,2012,40,Pereira,Risaralda,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Software y servicios de internet,SERVICIOS,,0,0
205,121,BUSINESS,PREVENTIVELY_LOCKED,PREVENTIVELY_LOCKED,2000,,352,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 17:01:27,INTERNET,SAS,NIT,www.highvance.com,,2020,34,Cali,Valle del cauca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Educación,SERVICIOS,,2,0
197,117,BUSINESS,ACTIVE,ACTIVE,10000,,344,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 15:51:26,COMMERCIAL_ALLY,SAS,NIT,www.Ijos regalos institucionales.cataprom.com,,2013,37,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Publicidad,SERVICIOS,,5,0
246,180,BUSINESS,CANCELED,CANCELED,5000,,388,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-29 17:24:37,SOCIAL_NETWORKS,SAS,NIT,www.avantics.com.co,,2020,40,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,Software y servicios de internet,SERVICIOS,,52,1
203,190,BUSINESS,ACTIVE,ACTIVE,10000,,351,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 16:19:30,INTERNET,SAS,NIT,sabandijashop.com,,2016,27,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,"Textiles, cueros y prendas de vestir",MANUFACTURA,,6,0
174,116,BUSINESS,SECURITY_LOCKED,SECURITY_LOCKED,10000,,328,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 13:08:17,INTERNET,SAS,NIT,www.coxti.com,,2018,40,Manizales,Caldas,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,Software y servicios de internet,SERVICIOS,,61,1
195,187,BUSINESS,ACTIVE,ACTIVE,5000,,342,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 14:45:48,SOCIAL_NETWORKS,SAS,NIT,https://www.romanyvelez.com/,,2006,33,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Consultoría empresarial,SERVICIOS,,0,0
247,184,BUSINESS,ACTIVE,ACTIVE,2000,,389,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-29 21:06:47,INTERNET,SAS,NIT,www.dilipsoluciones.com,,2016,,Girón,Santander,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,82,1
213,178,BUSINESS,ACTIVE,ACTIVE,5000,,360,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-28 8:32:31,FRIEND_OR_COLLEAGUE,SAS,NIT,,,2020,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,1,0
143,155,PROFESSIONAL,ACTIVE,ACTIVE,5000,,314,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-21 14:19:55,FRIEND_OR_COLLEAGUE,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
158,101,PROFESSIONAL,ACTIVE,ACTIVE,5000,,311,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-25 9:53:48,REFERRER,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,19,1
220,168,BUSINESS,PREVENTIVELY_LOCKED,PREVENTIVELY_LOCKED,5000,,368,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-28 14:15:16,COMMUNICATION_MEDIA,SAS,NIT,www.arcillascaliza.com,,2016,47,Pereira,Risaralda,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Construcción civil,SERVICIOS,,120,1
156,205,PROFESSIONAL,ACTIVE,ACTIVE,20000,,309,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-22 17:13:21,FRIEND_OR_COLLEAGUE,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,0
130,208,BUSINESS,ACTIVE,ACTIVE,5000,,267,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-15 16:09:46,SOCIAL_NETWORKS,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,101,1
166,152,PROFESSIONAL,ACTIVE,ACTIVE,5000,,319,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-26 13:41:00,FRIEND_OR_COLLEAGUE,,CC,,,,,Bogotá D.C.,"Bogotá, d. c.",experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,80,1
230,145,BUSINESS,LOST,LOST,5000,,375,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-28 18:23:02,SOCIAL_NETWORKS,SAS,NIT,Www.globalvisas.co,,2017,33,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Consultoría empresarial,SERVICIOS,,13,0
209,134,BUSINESS,ACTIVE,ACTIVE,5000,,357,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 23:18:29,INTERNET,SAS,NIT,https://innhealth.co,,2019,21,Cali,Valle del cauca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Equipos y suministros médicos,MANUFACTURA,,15,0
176,113,BUSINESS,ACTIVE,ACTIVE,20000,,330,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 13:25:11,SOCIAL_NETWORKS,SAS,NIT,https://www.grupobits.co,,2010,40,Bucaramanga,Santander,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Software y servicios de internet,SERVICIOS,,0,0
154,183,PROFESSIONAL,ACTIVE,ACTIVE,10000,,304,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-22 8:38:27,FRIEND_OR_COLLEAGUE,,CC,,,,,Bogotá D.C.,"Bogotá, d. c.",experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0
141,91,PROFESSIONAL,CANCELED,CANCELED,10000,,292,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-21 7:14:48,FRIEND_OR_COLLEAGUE,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
186,109,BUSINESS,ACTIVE,ACTIVE,5000,,334,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 13:48:17,INTERNET,SAS,NIT,bigbrandsco.com,,2016,37,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Publicidad,SERVICIOS,,68,1
229,129,PROFESSIONAL,SECURITY_LOCKED,SECURITY_LOCKED,10000,,374,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-28 17:21:49,FRIEND_OR_COLLEAGUE,,CC,,,,,Girardota,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,72,1
223,162,BUSINESS,FRAUDULENT,FRAUDULENT,5000,,369,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-28 14:15:42,SOCIAL_NETWORKS,SAS,NIT,www.soundgear.com.co,,2020,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,0,0
168,106,PROFESSIONAL,SECURITY_LOCKED,SECURITY_LOCKED,5000,,321,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-26 19:25:10,FRIEND_OR_COLLEAGUE,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,32,1
157,123,BUSINESS,PREVENTIVELY_LOCKED,PREVENTIVELY_LOCKED,5000,,324,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-25 8:51:06,INTERNET,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,0,0
187,142,BUSINESS,CANCELED,CANCELED,5000,,335,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 13:59:07,COMMERCIAL_ALLY,SAS,NIT,taisushiwok.com,,2021,38,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Restaurantes,SERVICIOS,,334,1
223,162,BUSINESS,ACTIVE,ACTIVE,5000,,369,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-28 14:15:42,SOCIAL_NETWORKS,SAS,NIT,www.soundgear.com.co,,2020,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,0,0
